id,label,type,group,scene_name,size
agent_mr._pocket/200d2d5f,Mr. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/3d9a1680,Mr. Pocket,Agent,Agent,N/A,15
agent_pocket/9d1f8820,Pocket,Agent,Agent,N/A,15
agent_pocket/91615aee,Pocket,Agent,Agent,N/A,15
agent_mrs._pocket/12b91fff,Mrs. Pocket,Agent,Agent,N/A,15
agent_pocket/1bdee6b3,Pocket,Agent,Agent,N/A,15
agent_pocket/36d184fb,Pocket,Agent,Agent,N/A,15
agent_pocket/9dbc90f8,Pocket,Agent,Agent,N/A,15
agent_pocket/15d3d2ce,Pocket,Agent,Agent,N/A,15
agent_pocket/35c34f9e,Pocket,Agent,Agent,N/A,15
agent_pocket/502f2909,Pocket,Agent,Agent,N/A,15
agent_pocket/1df0a750,Pocket,Agent,Agent,N/A,15
agent_mrs._coiler/f226cbdc,Mrs. Coiler,Agent,Agent,N/A,15
agent_mrs._coiler/a3b3f597,Mrs. Coiler,Agent,Agent,N/A,15
agent_mrs._pocket/f66671b0,Mrs. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/492391cb,Mr. Pocket,Agent,Agent,N/A,15
agent_mrs._coiler/56e160a6,Mrs. Coiler,Agent,Agent,N/A,15
agent_mrs._coiler/2371e1ac,Mrs. Coiler,Agent,Agent,N/A,15
agent_mrs._coiler/449dbfc4,Mrs. Coiler,Agent,Agent,N/A,15
agent_mrs._coiler/001fd37e,Mrs. Coiler,Agent,Agent,N/A,15
agent_mrs._pocket/8a4a5a44,Mrs. Pocket,Agent,Agent,N/A,15
agent_bentley_drummle/37fb30c4,Bentley Drummle,Agent,Agent,N/A,15
agent_bentley_drummle/300267ad,Bentley Drummle,Agent,Agent,N/A,15
agent_mrs._pocket/91668da1,Mrs. Pocket,Agent,Agent,N/A,15
agent_bentley_drummle/f3775777,Bentley Drummle,Agent,Agent,N/A,15
agent_mrs._pocket/cffa0a15,Mrs. Pocket,Agent,Agent,N/A,15
agent_the_page/7e448aa5,The page,Agent,Agent,N/A,15
agent_mr._pocket/f259bdd1,Mr. Pocket,Agent,Agent,N/A,15
agent_mrs._coiler/78fb7ec1,Mrs. Coiler,Agent,Agent,N/A,15
agent_mrs._coiler/d27db5c6,Mrs. Coiler,Agent,Agent,N/A,15
agent_mrs._coiler/c7e85e96,Mrs. Coiler,Agent,Agent,N/A,15
agent_mrs._coiler/bf8fa565,Mrs. Coiler,Agent,Agent,N/A,15
agent_coiler/92d8b14d,Coiler,Agent,Agent,N/A,15
agent_flopson/01fd0b21,Flopson,Agent,Agent,N/A,15
agent_millers/985f774a,Millers,Agent,Agent,N/A,15
agent_mrs._pocket/69f86aff,Mrs. Pocket,Agent,Agent,N/A,15
agent_flopson/39273140,Flopson,Agent,Agent,N/A,15
agent_mrs._pocket/a2622deb,Mrs. Pocket,Agent,Agent,N/A,15
agent_flopson/7b6525e0,Flopson,Agent,Agent,N/A,15
agent_miss_jane/4c84ba73,Miss Jane,Agent,Agent,N/A,15
agent_children/e1c98e02,Children,Agent,Agent,N/A,15
agent_mr._pocket/7b157f08,Mr. Pocket,Agent,Agent,N/A,15
agent_flopson/8066bcfd,Flopson,Agent,Agent,N/A,15
agent_mr._pocket/a62367b4,Mr. Pocket,Agent,Agent,N/A,15
agent_children/04b9f3ed,Children,Agent,Agent,N/A,15
agent_flopson/2922f530,Flopson,Agent,Agent,N/A,15
agent_two_nurses/be087dac,Two Nurses,Agent,Agent,N/A,15
agent_dissipated_page/22926ad8,Dissipated Page,Agent,Agent,N/A,15
agent_mrs._pocket/baa30f2d,Mrs. Pocket,Agent,Agent,N/A,15
agent_drummle/9e52db0c,Drummle,Agent,Agent,N/A,15
agent_little_jane/87060795,Little Jane,Agent,Agent,N/A,15
agent_mrs._pocket/f01f0b13,Mrs. Pocket,Agent,Agent,N/A,15
agent_mrs._pocket/ed9d3536,Mrs. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/ec1faa5a,Mr. Pocket,Agent,Agent,N/A,15
agent_mrs._pocket/fb2ec7bb,Mrs. Pocket,Agent,Agent,N/A,15
agent_mrs._pocket/994e9b91,Mrs. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/df2874ee,Mr. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/22e448fa,Mr. Pocket,Agent,Agent,N/A,15
agent_mrs._pocket/71402752,Mrs. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/40f2d734,Mr. Pocket,Agent,Agent,N/A,15
agent_baby/ae3044d5,Baby,Agent,Agent,N/A,15
agent_the_honest_and_irrepressible_baby/ba8a7a34,The honest and irrepressible baby,Agent,Agent,N/A,15
agent_mrs._pocket/d1504eea,Mrs. Pocket,Agent,Agent,N/A,15
agent_mrs._pocket/90de0c6b,Mrs. Pocket,Agent,Agent,N/A,15
agent_mrs._pocket/f1601b17,Mrs. Pocket,Agent,Agent,N/A,15
agent_little_jane/28089dfc,Little Jane,Agent,Agent,N/A,15
agent_mr._pocket/7a95bf6b,Mr. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/044bc591,Mr. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/2a8522a9,Mr. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/e9fc5464,Mr. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/4936a090,Mr. Pocket,Agent,Agent,N/A,15
agent_drummle/fec65fe3,Drummle,Agent,Agent,N/A,15
agent_startop/dcab324a,Startop,Agent,Agent,N/A,15
agent_philip_pirrip/4c9fcbb5,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/064d235e,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/9ef3eb8c,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/59321084,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/711b858a,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._pocket/d3c9cbab,Mr. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/f5201dad,Mr. Pocket,Agent,Agent,N/A,15
agent_the_cook/5bcb6598,The cook,Agent,Agent,N/A,15
agent_mr._pocket/f7d75348,Mr. Pocket,Agent,Agent,N/A,15
agent_mrs._pocket/8268425d,Mrs. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/8dbd53ff,Mr. Pocket,Agent,Agent,N/A,15
agent_mrs._pocket/6c3bd2da,Mrs. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/feed17f9,Mr. Pocket,Agent,Agent,N/A,15
agent_mrs._pocket/e00c190e,Mrs. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/0e2ae60b,Mr. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/9c2cb6cb,Mr. Pocket,Agent,Agent,N/A,15
agent_philip_pirrip/6a8d687b,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/e9587c2a,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._pocket/7c7b63e3,Mr. Pocket,Agent,Agent,N/A,15
agent_mr._pocket/8fc347b2,Mr. Pocket,Agent,Agent,N/A,15
agent_philip_pirrip/ededa97a,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._pocket/6eceede1,Mr. Pocket,Agent,Agent,N/A,15
agent_philip_pirrip/419e68f1,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._pocket/8b2eff31,Mr. Pocket,Agent,Agent,N/A,15
agent_philip_pirrip/58304503,Philip Pirrip,Agent,Agent,N/A,15
agent_unnamed_tutor/beb34b72,Unnamed Tutor,Agent,Agent,N/A,15
agent_philip_pirrip/63184a3e,Philip Pirrip,Agent,Agent,N/A,15
agent_unnamed_tutor/ab90f9d3,Unnamed Tutor,Agent,Agent,N/A,15
agent_philip_pirrip/39f7dae3,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/ccd6ba3f,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._jaggers/4ea50f7c,Mr. Jaggers,Agent,Agent,N/A,15
agent_mr._jaggers/536f1166,Mr. Jaggers,Agent,Agent,N/A,15
agent_philip_pirrip/45691d32,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._jaggers/da574d8d,Mr. Jaggers,Agent,Agent,N/A,15
agent_philip_pirrip/7ad403be,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/0c9325c1,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._jaggers/38d591ba,Mr. Jaggers,Agent,Agent,N/A,15
agent_philip_pirrip/e27046f3,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/4d5058be,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._jaggers/4eea8107,Mr. Jaggers,Agent,Agent,N/A,15
agent_philip_pirrip/3082ab2b,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/743f336d,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._jaggers/86f14ff9,Mr. Jaggers,Agent,Agent,N/A,15
agent_philip_pirrip/2d42e9c2,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/b7f8a7f5,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._jaggers/70c68472,Mr. Jaggers,Agent,Agent,N/A,15
agent_john_wemmick/6f65200a,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/6c3ec351,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/cb1f6912,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/fe3dc993,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/3db22c9e,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/192be262,John Wemmick,Agent,Agent,N/A,15
agent_mr._wemmick/1a6bb579,Mr. Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/7c0e5755,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/005a96e3,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._wemmick/777d2bb3,Mr. Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/e906c573,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._wemmick/943bf3fa,Mr. Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/59835e85,Philip Pirrip,Agent,Agent,N/A,15
agent_clerk/70383656,Clerk,Agent,Agent,N/A,15
agent_mr._wemmick/4cbe74d6,Mr. Wemmick,Agent,Agent,N/A,15
agent_clerk/8fd366f7,Clerk,Agent,Agent,N/A,15
agent_man_with_weak_eyes/6bd53c89,Man with weak eyes,Agent,Agent,N/A,15
agent_mr._wemmick/1d81384c,Mr. Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/908d7be9,Philip Pirrip,Agent,Agent,N/A,15
agent_man_with_weak_eyes/2d910508,Man with weak eyes,Agent,Agent,N/A,15
agent_john_wemmick/d0787c65,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/7a87a1c9,Philip Pirrip,Agent,Agent,N/A,15
agent_john_wemmick/4fdc00f1,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/44658d3a,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/26dc2782,Philip Pirrip,Agent,Agent,N/A,15
agent_john_wemmick/7b8e5590,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/649f50f8,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/f5cb55dd,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/29c4c15b,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/228c316f,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/ed65e1eb,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/04c64735,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/4b0b1c46,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/194b6add,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/9c2dd305,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/e990d645,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/9069b79a,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/1ac3b1f9,Philip Pirrip,Agent,Agent,N/A,15
agent_unnamed_person/3129903e,Unnamed Person,Agent,Agent,N/A,15
agent_philip_pirrip/51d2e0fd,Philip Pirrip,Agent,Agent,N/A,15
agent_unnamed_person/99d29201,Unnamed Person,Agent,Agent,N/A,15
agent_blood-relation_of_the_deceased/c6c14713,Blood-relation of the deceased,Agent,Agent,N/A,15
agent_mr._jaggers/23dbc3f0,Mr. Jaggers,Agent,Agent,N/A,15
agent_unnamed_woman/4bcc70e1,Unnamed Woman,Agent,Agent,N/A,15
agent_mr._jaggers/a96bff76,Mr. Jaggers,Agent,Agent,N/A,15
agent_mr._jaggers/55c87f61,Mr. Jaggers,Agent,Agent,N/A,15
agent_mr._jaggers/6788730e,Mr. Jaggers,Agent,Agent,N/A,15
agent_mr._jaggers/38c90c56,Mr. Jaggers,Agent,Agent,N/A,15
agent_magistrates/88883b5a,Magistrates,Agent,Agent,N/A,15
agent_thieves/ab051cc8,Thieves,Agent,Agent,N/A,15
agent_thief-takers/774eec5b,Thief-takers,Agent,Agent,N/A,15
agent_unnamed_authority_figure/c2f66b64,Unnamed Authority Figure,Agent,Agent,N/A,15
agent_unnamed_authority_figure/faec6fe0,Unnamed Authority Figure,Agent,Agent,N/A,15
agent_unnamed_authority_figure/6246b68f,Unnamed Authority Figure,Agent,Agent,N/A,15
agent_magistrates/7fcbbd4b,Magistrates,Agent,Agent,N/A,15
agent_thieves/17ad7326,Thieves,Agent,Agent,N/A,15
agent_thief-takers/7e26629c,Thief-takers,Agent,Agent,N/A,15
agent_unnamed_authority_figure/c4784f7b,Unnamed Authority Figure,Agent,Agent,N/A,15
agent_bentley_drummle/2c0393f1,Bentley Drummle,Agent,Agent,N/A,15
agent_bentley_drummle/930b1888,Bentley Drummle,Agent,Agent,N/A,15
agent_bentley_drummle/060969ab,Bentley Drummle,Agent,Agent,N/A,15
agent_startop/43c54048,Startop,Agent,Agent,N/A,15
agent_startop/378dacb5,Startop,Agent,Agent,N/A,15
agent_philip_pirrip/56dc6c18,Philip Pirrip,Agent,Agent,N/A,15
agent_bentley_drummle/87d81d6b,Bentley Drummle,Agent,Agent,N/A,15
agent_startop/e8b3587a,Startop,Agent,Agent,N/A,15
agent_startop/b887ec66,Startop,Agent,Agent,N/A,15
agent_bentley_drummle/3dde5b38,Bentley Drummle,Agent,Agent,N/A,15
agent_mr._camilla/9a11c57f,Mr. Camilla,Agent,Agent,N/A,15
agent_mrs._camilla/8cde235b,Mrs. Camilla,Agent,Agent,N/A,15
agent_georgiana/0dd6b019,Georgiana,Agent,Agent,N/A,15
agent_mr._camilla/77c312ca,Mr. Camilla,Agent,Agent,N/A,15
agent_mrs._camilla/bc3bf788,Mrs. Camilla,Agent,Agent,N/A,15
agent_georgiana/6c6784da,Georgiana,Agent,Agent,N/A,15
agent_mr._camilla/5b6260d4,Mr. Camilla,Agent,Agent,N/A,15
agent_mrs._camilla/d4a31c85,Mrs. Camilla,Agent,Agent,N/A,15
agent_georgiana/01117530,Georgiana,Agent,Agent,N/A,15
agent_mr._camilla/85abd9f6,Mr. Camilla,Agent,Agent,N/A,15
agent_mrs._camilla/e140d041,Mrs. Camilla,Agent,Agent,N/A,15
agent_georgiana/63497da9,Georgiana,Agent,Agent,N/A,15
agent_mr._camilla/b98b4881,Mr. Camilla,Agent,Agent,N/A,15
agent_mrs._camilla/be951260,Mrs. Camilla,Agent,Agent,N/A,15
agent_georgiana/cec03bed,Georgiana,Agent,Agent,N/A,15
agent_philip_pirrip/ee3de14f,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._wemmick/b28076c9,Mr. Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/3f2293f3,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._wemmick/4531b29c,Mr. Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/e6729dd1,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._wemmick/ec5bebbe,Mr. Wemmick,Agent,Agent,N/A,15
agent_mr._wemmick/1f60008b,Mr. Wemmick,Agent,Agent,N/A,15
agent_master_of_the_shop/55f1a921,Master of the shop,Agent,Agent,N/A,15
agent_companion/7f804d7b,Companion,Agent,Agent,N/A,15
agent_companion/60d619af,Companion,Agent,Agent,N/A,15
agent_mr._jaggers/c3ac3dc5,Mr. Jaggers,Agent,Agent,N/A,15
agent_philip_pirrip/ee356fcd,Philip Pirrip,Agent,Agent,N/A,15
agent_john_wemmick/7415c13a,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/b2de72ae,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/dccd606e,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._wemmick/e901e23b,Mr. Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/9c10865c,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._wemmick/a1332b65,Mr. Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/0420e2fe,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._wemmick/8e62413a,Mr. Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/b83e9de2,Philip Pirrip,Agent,Agent,N/A,15
agent_john_wemmick/c4ed911f,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/90b7bdab,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/5a494e65,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/37d8a9d4,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/e8baec0e,Philip Pirrip,Agent,Agent,N/A,15
agent_john_wemmick/50c5b6de,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/aadea685,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/0deae46c,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/549ef7a7,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/4f439d3b,Philip Pirrip,Agent,Agent,N/A,15
agent_john_wemmick/07f4d141,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/441e2c22,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/9a331604,Philip Pirrip,Agent,Agent,N/A,15
agent_the_aged_parent/62c5be11,The Aged Parent,Agent,Agent,N/A,15
agent_the_aged_parent/4ce64b58,The Aged Parent,Agent,Agent,N/A,15
agent_john_wemmick/f187f5b9,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/12c16636,Philip Pirrip,Agent,Agent,N/A,15
agent_john_wemmick/f77175d8,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/323f3bb6,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/24cb2793,Philip Pirrip,Agent,Agent,N/A,15
agent_the_aged_parent/af9ac468,The Aged Parent,Agent,Agent,N/A,15
agent_the_aged_parent/70e75037,The Aged Parent,Agent,Agent,N/A,15
agent_john_wemmick/f3afb92c,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/27aae548,Philip Pirrip,Agent,Agent,N/A,15
agent_john_wemmick/7588d8fc,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/ec0352bd,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/8c1dd9e0,Philip Pirrip,Agent,Agent,N/A,15
agent_the_aged/b8a08d03,The Aged,Agent,Agent,N/A,15
agent_the_aged/b7081b1d,The Aged,Agent,Agent,N/A,15
agent_unnamed_individual/c58af865,Unnamed Individual,Agent,Agent,N/A,15
agent_the_aged/b51d72b3,The Aged,Agent,Agent,N/A,15
agent_john_wemmick/48131742,John Wemmick,Agent,Agent,N/A,15
agent_neat_little_girl/db5288bb,Neat Little Girl,Agent,Agent,N/A,15
agent_mr._wemmick/85d3a664,Mr. Wemmick,Agent,Agent,N/A,15
agent_neat_little_girl/3bcce366,Neat little girl,Agent,Agent,N/A,15
agent_neat_little_girl/144289ca,Neat little girl,Agent,Agent,N/A,15
agent_john_wemmick/09b9fc88,John Wemmick,Agent,Agent,N/A,15
agent_neat_little_girl/92c32082,Neat little girl,Agent,Agent,N/A,15
agent_neat_little_girl/fe3b2b8a,Neat little girl,Agent,Agent,N/A,15
agent_john_wemmick/02dc57c0,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/744cf63d,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/43e50235,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/4df0ebde,John Wemmick,Agent,Agent,N/A,15
agent_the_aged_parent/2b32ef8d,The Aged Parent,Agent,Agent,N/A,15
agent_john_wemmick/513024a0,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/852355d4,Philip Pirrip,Agent,Agent,N/A,15
agent_john_wemmick/b1f2ab04,John Wemmick,Agent,Agent,N/A,15
agent_john_wemmick/b71a7f94,John Wemmick,Agent,Agent,N/A,15
agent_philip_pirrip/ac8c9353,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip/7f5cd727,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip's_guardian/8eb8f8ad,Philip Pirrip's guardian,Agent,Agent,N/A,15
agent_philip_pirrip/a61777cf,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip's_guardian/f1e48923,Philip Pirrip's guardian,Agent,Agent,N/A,15
agent_philip_pirrip's_guardian/18bf93d5,Philip Pirrip's guardian,Agent,Agent,N/A,15
agent_philip_pirrip/14c0eb29,Philip Pirrip,Agent,Agent,N/A,15
agent_philip_pirrip's_guardian/6f1ad772,Philip Pirrip's guardian,Agent,Agent,N/A,15
agent_unnamed_lawyer/860b1d82,Unnamed Lawyer,Agent,Agent,N/A,15
agent_narrator's_friends/ea062813,Narrator's Friends,Agent,Agent,N/A,15
agent_unnamed_lawyer/3892f3e1,Unnamed Lawyer,Agent,Agent,N/A,15
agent_unnamed_lawyer/9f019975,Unnamed Lawyer,Agent,Agent,N/A,15
agent_unnamed_people/8f68e390,Unnamed People,Agent,Agent,N/A,15
agent_unnamed_lawyer/c6b11368,Unnamed Lawyer,Agent,Agent,N/A,15
agent_unnamed_lawyer/73cedcb8,Unnamed Lawyer,Agent,Agent,N/A,15
agent_narrator's_friends/1f1e7f29,Narrator's Friends,Agent,Agent,N/A,15
agent_unnamed_host/6910ebd5,Unnamed Host,Agent,Agent,N/A,15
agent_philip_pirrip/27484378,Philip Pirrip,Agent,Agent,N/A,15
agent_unnamed_host/095fdde3,Unnamed Host,Agent,Agent,N/A,15
agent_unnamed_host/4f15178e,Unnamed Host,Agent,Agent,N/A,15
agent_unnamed_host/0b7db876,Unnamed Host,Agent,Agent,N/A,15
agent_unnamed_character/710d0192,Unnamed Character,Agent,Agent,N/A,15
agent_unnamed_character/3afdeedf,Unnamed Character,Agent,Agent,N/A,15
agent_unnamed_character/fc4d616d,Unnamed Character,Agent,Agent,N/A,15
agent_unnamed_character/a27983ff,Unnamed Character,Agent,Agent,N/A,15
agent_housekeeper/dd1bb463,Housekeeper,Agent,Agent,N/A,15
agent_unnamed_speaker/32ece28d,Unnamed Speaker,Agent,Agent,N/A,15
agent_bentley_drummle/464d4964,Bentley Drummle,Agent,Agent,N/A,15
agent_housekeeper/470903d5,Housekeeper,Agent,Agent,N/A,15
agent_housekeeper/5163bcab,Housekeeper,Agent,Agent,N/A,15
agent_guardian/c0c6fe37,Guardian,Agent,Agent,N/A,15
agent_guardian/5e77208c,Guardian,Agent,Agent,N/A,15
agent_bentley_drummle/5b43ac74,Bentley Drummle,Agent,Agent,N/A,15
agent_startop/f6ab7b49,Startop,Agent,Agent,N/A,15
agent_housekeeper/c56b747d,Housekeeper,Agent,Agent,N/A,15
agent_philip_pirrip/76053b2d,Philip Pirrip,Agent,Agent,N/A,15
agent_drummle/2d5139cb,Drummle,Agent,Agent,N/A,15
agent_startop/9efd3791,Startop,Agent,Agent,N/A,15
agent_guardian/71f2d7d9,Guardian,Agent,Agent,N/A,15
agent_housekeeper/99fa5e90,Housekeeper,Agent,Agent,N/A,15
agent_host/38b37729,Host,Agent,Agent,N/A,15
agent_host/1c36913a,Host,Agent,Agent,N/A,15
agent_housekeeper/8a58a211,Housekeeper,Agent,Agent,N/A,15
agent_housekeeper/c1737d25,Housekeeper,Agent,Agent,N/A,15
agent_housekeeper/da20b60e,Housekeeper,Agent,Agent,N/A,15
agent_housekeeper/7aa67f5a,Housekeeper,Agent,Agent,N/A,15
agent_guardian/f7382238,Guardian,Agent,Agent,N/A,15
agent_philip_pirrip/7914066e,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._jaggers/496e5bb4,Mr. Jaggers,Agent,Agent,N/A,15
agent_bentley_drummle/bdaed7ca,Bentley Drummle,Agent,Agent,N/A,15
agent_philip_pirrip/f5ec72a2,Philip Pirrip,Agent,Agent,N/A,15
agent_bentley_drummle/707001d6,Bentley Drummle,Agent,Agent,N/A,15
agent_philip_pirrip/5b6b51d5,Philip Pirrip,Agent,Agent,N/A,15
agent_bentley_drummle/b51b6a90,Bentley Drummle,Agent,Agent,N/A,15
agent_bentley_drummle/eb7ec1ec,Bentley Drummle,Agent,Agent,N/A,15
agent_philip_pirrip/d8ce0294,Philip Pirrip,Agent,Agent,N/A,15
agent_bentley_drummle/28e46649,Bentley Drummle,Agent,Agent,N/A,15
agent_bentley_drummle/53a6ad69,Bentley Drummle,Agent,Agent,N/A,15
agent_philip_pirrip/9d7f8384,Philip Pirrip,Agent,Agent,N/A,15
agent_bentley_drummle/9e275857,Bentley Drummle,Agent,Agent,N/A,15
agent_mr._jaggers/54eceb86,Mr. Jaggers,Agent,Agent,N/A,15
agent_bentley_drummle/7abf4477,Bentley Drummle,Agent,Agent,N/A,15
agent_bentley_drummle/12419f78,Bentley Drummle,Agent,Agent,N/A,15
agent_philip_pirrip/8cd5cf97,Philip Pirrip,Agent,Agent,N/A,15
agent_mr._jaggers/d959f9ed,Mr. Jaggers,Agent,Agent,N/A,15
agent_bentley_drummle/cbbd2d24,Bentley Drummle,Agent,Agent,N/A,15
agent_bentley_drummle/b4bb37f9,Bentley Drummle,Agent,Agent,N/A,15
agent_bentley_drummle/20085aa2,Bentley Drummle,Agent,Agent,N/A,15
agent_bentley_drummle/d3346f69,Bentley Drummle,Agent,Agent,N/A,15
agent_mr._jaggers/1eef0806,Mr. Jaggers,Agent,Agent,N/A,15
agent_bentley_drummle/e3739e56,Bentley Drummle,Agent,Agent,N/A,15
agent_philip_pirrip/4490cb8e,Philip Pirrip,Agent,Agent,N/A,15
agent_startop/a40c2dc4,Startop,Agent,Agent,N/A,15
agent_mr._jaggers/ed1b3788,Mr. Jaggers,Agent,Agent,N/A,15
agent_housekeeper/459d73c8,Housekeeper,Agent,Agent,N/A,15
agent_mr._jaggers/8e0ebffc,Mr. Jaggers,Agent,Agent,N/A,15
agent_bentley_drummle/58abd53a,Bentley Drummle,Agent,Agent,N/A,15
agent_philip_pirrip/60e4212d,Philip Pirrip,Agent,Agent,N/A,15
agent_bentley_drummle/e74c881f,Bentley Drummle,Agent,Agent,N/A,15
agent_mr._jaggers/b20f9678,Mr. Jaggers,Agent,Agent,N/A,15
agent_molly/ec896f7f,Molly,Agent,Agent,N/A,15
agent_mr._jaggers/91c03e63,Mr. Jaggers,Agent,Agent,N/A,15
agent_molly/0927b27e,Molly,Agent,Agent,N/A,15
agent_mr._jaggers/af2bbf12,Mr. Jaggers,Agent,Agent,N/A,15
agent_molly/b55b77c7,Molly,Agent,Agent,N/A,15
agent_molly/e054a7ec,Molly,Agent,Agent,N/A,15
agent_mr._jaggers/b133a2e4,Mr. Jaggers,Agent,Agent,N/A,15
agent_molly/f02a857b,Molly,Agent,Agent,N/A,15
